bag_id,segment_id,min_x,max_x,min_y,max_y
25,50,1206,1224,114,130,
25,51,255,290,119,177,
25,52,1113,1136,119,142,
25,53,983,1029,121,186,
25,54,524,543,127,185,
25,55,216,235,130,148,
25,56,1122,1167,134,199,
25,57,1044,1081,137,177,
25,58,616,656,138,172,
25,59,1194,1215,140,171,
25,60,78,113,145,174,
25,61,18,33,149,190,
25,62,312,328,153,170,
25,63,1099,1116,156,174,
25,64,1215,1232,156,182,
25,65,335,350,163,196,
26,0,6,58,5,20,
26,1,336,355,6,23,
26,2,503,515,6,28,
26,3,1186,1203,6,23,
26,4,72,93,7,41,
26,5,126,148,7,28,
26,6,365,386,7,23,
26,7,832,881,7,42,
26,8,1009,1040,7,31,
26,9,1140,1167,8,24,
26,10,540,564,9,24,
26,11,886,913,10,29,
26,12,260,1032,15,248,
26,13,659,696,23,46,
26,14,1039,1057,25,54,
26,15,4,46,33,125,
26,16,883,901,42,71,
26,17,507,534,48,62,
26,18,538,553,55,74,
26,19,1183,1208,60,88,
26,20,565,580,66,85,
26,21,224,244,80,95,
26,22,1039,1066,89,118,
26,23,241,256,95,111,
26,24,129,190,105,183,
26,25,1,129,123,195,
26,26,221,235,135,153,
26,27,438,452,196,227,
26,28,338,358,210,237,
26,29,901,915,223,242,
26,30,617,639,230,247,
27,0,114,127,17,35,
27,1,875,897,20,66,
27,2,79,94,52,69,
27,3,1129,1163,55,83,
27,4,201,218,56,87,
27,5,155,193,71,95,
27,6,238,270,73,90,
27,7,1161,1181,76,93,
27,8,580,603,77,98,
27,9,14,28,85,115,
27,10,881,916,86,104,
27,11,792,818,87,101,
27,12,1016,1079,90,127,
27,13,161,178,94,110,
27,14,1084,1099,94,113,
27,15,500,515,95,119,
27,16,46,87,98,114,
27,17,1143,1161,98,111,
27,18,367,382,100,118,
27,19,211,237,104,120,
27,20,538,554,107,129,
27,21,732,749,112,126,
27,22,246,288,116,141,
27,23,778,797,120,141,
27,24,184,237,126,148,
27,25,97,114,133,151,
27,26,765,782,139,170,
27,27,466,480,144,170,
27,28,422,452,145,174,
27,29,1194,1221,145,169,
27,30,633,650,151,165,
27,31,370,387,154,176,
27,32,114,135,158,175,
28,0,1,310,3,202,
28,1,1131,1241,3,249,
28,2,522,580,4,181,
28,3,593,740,4,183,
28,4,717,799,4,178,
28,5,796,847,4,137,
28,6,844,969,4,194,
28,7,976,1113,4,193,
28,8,331,484,5,183,
28,9,602,630,5,23,
28,10,447,471,6,45,
28,11,642,677,6,36,
28,12,393,411,48,64,
28,13,489,511,63,85,
28,14,591,607,138,168,
28,15,800,833,140,180,
28,16,273,287,155,177,
29,0,815,848,4,14,
29,1,937,970,5,13,
29,2,279,329,6,13,
29,3,265,279,61,82,
29,4,963,987,61,112,
29,5,433,450,63,79,
29,6,150,193,65,121,
29,7,1160,1195,65,123,
29,8,51,84,67,95,
29,9,1051,1076,78,129,
29,10,1110,1132,84,108,
29,11,831,847,85,100,
29,12,1006,1030,87,120,
29,13,108,124,90,110,
29,14,54,76,102,121,
29,15,702,739,104,118,
29,16,928,942,117,141,
29,17,237,260,119,133,
29,18,493,508,120,135,
29,19,596,613,145,161,
29,20,167,183,148,168,
29,21,1068,1089,149,166,
29,22,64,113,155,171,
29,23,1127,1142,157,172,
29,24,755,772,160,175,
30,0,1143,1180,5,17,
30,1,187,220,7,24,
30,2,1183,1212,7,24,
30,3,993,1013,8,21,
30,4,1224,1237,8,29,
30,5,44,55,11,33,
30,6,809,832,12,25,
30,7,18,33,13,29,
30,8,185,208,40,58,
30,9,283,310,55,73,
30,10,325,343,55,73,
30,11,483,531,56,80,
30,12,1040,1065,57,78,
30,13,1072,1090,61,74,
30,14,225,252,64,78,
30,15,794,804,85,113,
30,16,193,215,94,106,
30,17,1126,1150,94,113,
30,18,504,527,97,121,
30,19,534,566,100,140,
30,20,744,756,103,128,
30,21,405,423,117,130,
30,22,1079,1093,130,148,
30,23,473,487,132,150,
30,24,502,517,135,158,
30,25,773,798,137,156,
30,26,949,971,138,161,
30,27,1152,1207,139,228,
30,28,817,859,141,159,
30,29,927,947,144,158,
30,30,644,661,145,162,
30,31,578,627,149,201,
30,32,669,699,154,196,
30,33,1052,1077,159,213,
30,34,1032,1051,162,206,
30,35,475,491,163,196,
30,36,778,811,164,196,
30,37,831,847,172,195,
30,38,105,119,219,242,
30,39,1159,1174,231,247,
31,0,994,1014,5,17,
31,1,863,888,6,16,
31,2,837,861,7,20,
31,3,1208,1238,7,33,
31,4,126,138,8,30,
31,5,339,356,12,42,
31,6,952,972,18,32,
31,7,57,72,43,60,
31,8,328,369,48,79,
31,9,1148,1191,50,84,
31,10,801,824,56,78,
31,11,1215,1237,58,75,
31,12,724,765,61,78,
31,13,457,617,78,112,
31,14,981,1007,89,104,
31,15,433,459,93,115,
31,16,713,804,93,179,
31,17,1144,1215,96,188,
31,18,315,446,97,207,
31,19,187,236,98,178,
31,20,654,682,117,134,
31,21,23,63,121,184,
31,22,633,651,122,137,
31,23,498,570,134,192,
31,24,156,190,148,192,
31,25,805,821,148,163,
31,26,65,116,153,203,
31,27,1032,1053,155,180,
31,28,632,650,201,214,
31,29,390,420,213,248,
31,30,58,95,216,248,
32,0,490,533,5,16,
32,1,628,660,5,26,
32,2,1212,1232,5,17,
32,3,327,346,6,18,
32,4,199,223,7,17,
32,5,885,909,7,29,
32,6,1076,1093,7,21,
32,7,707,747,8,42,
32,8,766,783,16,31,
32,9,470,507,17,45,
32,10,1159,1181,20,36,
32,11,513,536,23,41,
32,12,347,363,25,41,
32,13,180,209,26,61,
32,14,815,838,40,54,
32,15,27,48,42,63,
32,16,778,821,52,129,
32,17,557,578,53,67,
32,18,259,279,54,73,
32,19,900,946,55,224,
32,20,464,523,62,206,
32,21,117,271,67,230,
32,22,1195,1240,69,214,
32,23,553,665,70,140,
32,24,1166,1193,72,88,
32,25,24,87,84,231,
32,26,323,368,86,207,
32,27,1019,1042,88,118,
32,28,378,402,98,113,
32,29,710,777,100,235,
32,30,1095,1144,102,221,
32,31,1068,1099,109,124,
32,32,374,435,125,196,
32,33,1072,1086,129,152,
32,34,560,592,131,219,
32,35,654,688,139,165,
32,36,995,1019,151,162,
33,0,163,210,6,24,
33,1,270,297,6,30,
33,2,663,695,6,29,
33,3,935,963,6,32,
33,4,33,68,7,37,
33,5,73,101,7,29,
33,6,850,896,7,22,
33,7,629,644,9,27,
33,8,769,798,13,40,
33,9,1192,1216,15,37,
33,10,1057,1074,16,34,
33,11,511,537,20,44,
33,12,93,127,22,43,
33,13,422,446,22,36,
33,14,825,844,23,40,
33,15,1018,1035,30,44,
33,16,212,255,42,85,
33,17,431,453,46,64,
33,18,1064,1080,46,63,
33,19,351,378,51,68,
33,20,922,947,51,73,
33,21,1170,1184,52,81,
33,22,1209,1230,52,66,
33,23,767,782,53,71,
33,24,668,688,56,74,
33,25,1098,1128,57,92,
33,26,286,318,61,90,
33,27,1140,1180,73,96,
33,28,146,170,87,116,
33,29,609,627,94,115,
33,30,728,758,100,123,
33,31,366,387,102,116,
33,32,1001,1034,103,122,
33,33,445,476,106,127,
33,34,41,60,110,124,
33,35,993,1032,128,163,
33,36,224,243,129,146,
33,37,737,780,130,162,
33,38,823,849,135,150,
33,39,652,674,148,169,
33,40,292,306,149,166,
33,41,1074,1091,159,180,
34,0,69,227,3,186,
34,1,303,964,3,249,
34,2,20,60,4,184,
34,3,307,325,4,34,
34,4,933,978,4,20,
34,5,990,1242,4,194,
34,6,765,805,6,19,
34,7,264,278,8,26,
34,8,214,274,47,128,
34,9,262,275,116,142,
34,10,985,1001,119,141,
34,11,188,212,125,154,
34,12,222,276,142,175,
34,13,988,1003,152,177,
34,14,946,959,156,176,
34,15,425,439,159,178,
34,16,1015,1048,160,188,
34,17,307,322,206,230,
34,18,201,240,213,249,
34,19,383,394,224,246,
35,0,938,964,6,22,
35,1,1033,1061,6,18,
35,2,1098,1114,8,26,
35,3,318,347,26,50,
35,4,928,1034,61,107,
35,5,347,371,62,94,
35,6,7,28,66,77,
35,7,308,347,66,99,
35,8,462,763,70,180,
35,9,1039,1065,84,107,
35,10,1214,1237,85,102,
35,11,114,208,86,127,
35,12,436,451,98,130,
35,13,1205,1240,110,152,
35,14,806,854,116,154,
35,15,777,799,124,160,
35,16,343,360,132,147,
35,17,840,863,145,169,
35,18,867,888,146,163,
35,19,1175,1190,149,165,
35,20,241,257,155,176,
35,21,15,31,168,186,
35,22,1084,1100,168,183,
36,0,789,810,7,33,
36,1,695,724,9,26,
36,2,1122,1139,20,44,
36,3,228,258,22,51,
36,4,731,763,26,51,
36,5,1035,1070,26,40,
36,6,10,32,33,53,
36,7,548,564,34,49,
36,8,101,148,42,59,
36,9,50,71,45,70,
36,10,85,102,58,81,
36,11,809,826,63,79,
36,12,494,510,65,81,
36,13,391,413,67,103,
36,14,302,320,68,82,
36,15,274,294,77,92,
36,16,1174,1219,81,102,
36,17,1064,1092,82,113,
36,18,102,119,85,109,
36,19,783,803,85,111,
36,20,1001,1016,88,105,
36,21,14,40,89,132,
36,22,507,529,92,110,
36,23,199,217,102,119,
36,24,113,132,108,123,
36,25,795,833,113,133,
36,26,470,489,115,129,
36,27,933,958,121,146,
36,28,108,139,124,148,
36,29,383,400,125,139,
36,30,436,453,127,145,
36,31,1179,1195,140,158,
36,32,1161,1172,141,162,
36,33,684,699,143,166,
36,34,818,835,148,162,
36,35,851,882,148,177,
36,36,992,1008,158,176,
36,37,956,984,163,176,
37,0,857,873,6,26,
37,1,1155,1187,7,18,
37,2,1030,1063,9,31,
37,3,311,330,54,67,
37,4,794,848,58,80,
37,5,1209,1227,65,86,
37,6,198,213,70,86,
37,7,81,106,79,97,
37,8,858,881,79,102,
37,9,1170,1184,84,103,
37,10,1009,1030,88,109,
37,11,1032,1075,89,111,
37,12,112,126,90,108,
37,13,589,608,92,107,
37,14,1091,1127,96,109,
37,15,81,110,101,120,
37,16,348,373,102,123,
37,17,906,932,102,142,
37,18,702,719,103,119,
37,19,453,469,104,123,
37,20,769,791,104,118,
37,21,377,396,105,133,
37,22,618,636,107,146,
37,23,856,872,112,132,
37,24,254,272,121,135,
37,25,405,420,124,140,
37,26,471,500,124,140,
37,27,682,708,130,145,
37,28,755,776,132,161,
37,29,1020,1036,141,174,
38,0,693,719,5,29,
38,1,70,117,6,25,
38,2,264,306,6,39,
38,3,309,335,6,24,
38,4,400,419,6,19,
38,5,457,483,6,18,
38,6,655,687,6,19,
38,7,838,877,6,24,
38,8,1120,1141,6,19,
38,9,361,382,7,20,
38,10,488,515,7,34,
38,11,895,918,8,28,
38,12,1223,1238,8,23,
38,13,782,827,11,29,
38,14,756,770,12,33,
38,15,557,577,25,48,
38,16,421,435,48,67,
38,17,768,899,51,173,
38,18,27,191,61,172,
38,19,277,386,67,135,
38,20,997,1021,70,86,
38,21,389,407,71,95,
38,22,1047,1074,76,96,
38,23,1089,1110,76,90,
38,24,257,270,77,97,
38,25,467,481,90,119,
38,26,196,214,92,107,
38,27,514,533,94,116,
38,28,1002,1032,95,124,
38,29,1038,1054,99,120,
38,30,1177,1205,102,129,
38,31,1218,1240,102,140,
38,32,751,768,104,118,
38,33,265,282,110,137,
38,34,487,507,116,129,
38,35,941,956,124,146,
38,36,598,624,126,149,
38,37,903,918,126,141,
38,38,959,979,128,156,
38,39,642,666,130,145,
38,40,1036,1054,138,151,
38,41,231,258,144,168,
38,42,1215,1238,152,166,
38,43,654,675,153,173,
38,44,420,442,154,175,
38,45,981,1003,159,180,
38,46,1156,1180,160,174,
39,0,603,643,5,20,
39,1,666,683,5,23,
39,2,854,889,5,22,
39,3,1123,1158,5,21,
39,4,443,467,6,19,
39,5,317,578,6,205,
39,6,131,160,7,34,
39,7,922,955,7,21,
39,8,1196,1219,7,20,
39,9,1055,1081,10,39,
39,10,827,853,14,51,
39,11,3,53,18,195,
39,12,579,844,19,248,
39,13,846,1241,19,210,
39,14,346,380,20,40,
39,15,1198,1220,27,58,
39,16,58,249,39,221,
39,17,661,682,42,58,
39,18,334,351,43,59,
39,19,849,861,62,81,
39,20,258,291,116,148,
39,21,294,311,154,178,
40,0,825,900,5,29,
40,1,79,126,6,15,
40,2,423,450,6,15,
40,3,348,374,7,23,
40,4,32,55,8,32,
40,5,187,212,10,29,
40,6,672,723,25,71,
40,7,744,774,25,42,
40,8,571,603,26,57,
40,9,838,872,29,59,
40,10,1046,1243,34,174,
40,11,372,692,37,224,
40,12,281,308,44,53,
40,13,995,1025,48,63,
40,14,168,215,67,90,
40,15,895,925,68,93,
40,16,739,760,69,85,
40,17,0,70,73,176,
40,18,114,143,80,116,
40,19,684,712,80,96,
40,20,854,898,80,120,
40,21,346,360,81,99,
40,22,256,462,101,210,
40,23,1105,1128,104,128,
40,24,114,232,105,208,
40,25,134,147,109,128,
40,26,1058,1079,113,139,
40,27,729,778,114,147,
40,28,904,930,119,144,
40,29,876,897,125,154,
40,30,1092,1106,126,147,
40,31,149,165,133,150,
40,32,1119,1139,136,156,
40,33,83,99,139,169,
40,34,770,822,143,173,
40,35,976,989,156,174,
40,36,659,673,175,192,
40,37,695,709,180,199,
40,38,717,756,180,201,
40,39,339,360,202,218,
40,40,649,663,226,246,
40,41,688,709,228,244,
41,0,428,497,6,22,
41,1,727,773,6,28,
41,2,53,70,7,23,
41,3,505,519,7,26,
41,4,997,1016,7,20,
41,5,1094,1117,7,20,
41,6,947,964,8,26,
41,7,778,806,11,30,
41,8,721,733,32,54,
41,9,452,483,39,69,
41,10,1135,1152,42,60,
41,11,1046,1063,45,66,
41,12,70,96,48,64,
41,13,544,567,50,80,
41,14,104,145,51,70,
41,15,427,447,53,70,
41,16,1154,1187,59,77,
41,17,967,1028,76,106,
41,18,329,352,78,102,
41,19,238,303,80,131,
41,20,461,492,80,121,
41,21,653,666,84,103,
41,22,204,227,86,118,
41,23,1191,1218,94,114,
41,24,50,84,99,136,
41,25,1141,1168,103,132,
41,26,532,557,104,118,
41,27,860,950,105,145,
41,28,97,126,106,133,
41,29,6,39,108,138,
41,30,421,438,113,145,
41,31,151,180,114,147,
41,32,523,554,119,142,
41,33,995,1010,126,151,
41,34,529,591,131,179,
41,35,307,328,133,148,
41,36,442,465,137,148,
41,37,102,117,138,153,
41,38,390,407,143,168,
41,39,14,38,149,166,
41,40,913,929,155,175,
42,0,623,658,7,23,
42,1,645,667,49,73,
42,2,1071,1094,59,85,
42,3,953,1002,60,88,
42,4,444,467,61,82,
42,5,315,339,62,72,
42,6,1198,1229,62,83,
42,7,798,820,66,86,
42,8,186,210,69,88,
42,9,100,119,70,87,
42,10,415,438,71,101,
42,11,723,737,71,92,
42,12,536,553,72,88,
42,13,916,939,72,110,
42,14,241,261,76,117,
42,15,1138,1153,87,103,
42,16,978,1012,88,121,
42,17,357,375,90,112,
42,18,478,516,91,117,
42,19,119,159,96,110,
42,20,766,788,99,115,
42,21,1105,1150,102,151,
42,22,795,810,108,125,
42,23,39,88,109,148,
42,24,446,483,111,169,
42,25,436,453,113,128,
42,26,259,304,114,143,
42,27,552,570,114,132,
42,28,1078,1102,115,129,
42,29,708,734,116,141,
42,30,870,888,116,153,
42,31,1151,1185,121,156,
42,32,1197,1226,124,163,
42,33,322,343,125,140,
42,34,929,946,129,154,
42,35,967,1007,129,174,
42,36,119,140,134,151,
42,37,1031,1047,139,155,
42,38,176,195,140,162,
42,39,298,318,141,158,
42,40,775,817,157,171,
43,0,684,705,16,28,
43,1,132,147,32,69,
43,2,983,1013,40,76,
43,3,265,281,48,67,
43,4,295,343,61,110,
43,5,897,914,61,79,
43,6,841,899,64,103,
43,7,234,255,65,76,
43,8,349,534,67,220,
43,9,639,1242,68,250,
43,10,413,430,70,84,
43,11,194,231,79,107,
43,12,1130,1158,87,109,
43,13,713,738,89,109,
43,14,121,139,101,131,
43,15,0,50,102,247,
43,16,546,589,108,205,
43,17,266,282,109,129,
43,18,346,360,121,138,
43,19,473,493,137,172,
43,20,217,282,140,217,
43,21,327,348,143,154,
43,22,107,155,146,216,
43,23,165,202,150,164,
43,24,309,340,168,182,
43,25,538,568,214,240,
43,26,210,236,215,245,
44,0,763,796,6,18,
44,1,415,636,44,212,
44,2,736,805,45,84,
44,3,425,471,46,104,
44,4,255,330,48,139,
44,5,655,747,49,155,
44,6,974,1243,52,171,
44,7,46,91,57,92,
44,8,815,874,58,117,
44,9,150,186,60,129,
44,10,218,248,62,158,
44,11,881,967,66,178,
44,12,357,401,70,133,
44,13,780,799,84,100,
44,14,0,34,87,150,
44,15,405,427,132,143,
44,16,255,269,151,171,
45,0,571,610,5,18,
45,1,137,167,6,26,
45,2,821,841,6,22,
45,3,857,879,6,17,
45,4,24,46,8,23,
45,5,511,527,8,26,
45,6,431,450,15,27,
45,7,308,351,19,50,
45,8,1052,1067,19,34,
45,9,21,49,38,57,
45,10,867,884,42,57,
45,11,707,725,46,79,
45,12,1179,1228,68,100,
45,13,588,629,69,96,
45,14,676,691,71,87,
45,15,357,375,73,89,
45,16,546,575,75,101,
45,17,119,133,76,93,
45,18,71,105,78,117,
45,19,16,38,79,105,
45,20,182,212,79,142,
45,21,297,313,80,106,
45,22,43,58,86,105,
45,23,917,936,88,105,
45,24,1147,1200,89,146,
45,25,801,831,98,124,
45,26,1018,1037,98,123,
45,27,1123,1155,108,127,
45,28,978,997,110,124,
45,29,319,353,112,140,
45,30,612,622,112,140,
45,31,112,150,114,141,
45,32,547,602,115,135,
45,33,26,62,117,140,
45,34,637,666,120,147,
45,35,1206,1238,125,144,
45,36,575,594,140,163,
45,37,203,222,143,163,
45,38,371,396,144,175,
45,39,541,559,144,160,
45,40,1060,1097,145,168,
45,41,224,245,146,165,
45,42,851,868,148,168,
45,43,888,903,148,179,
45,44,105,136,149,168,
45,45,274,289,149,164,
45,46,1005,1025,151,164,
45,47,1154,1202,151,168,
45,48,449,465,161,178,
46,0,460,492,6,24,
46,1,1121,1136,6,21,
46,2,174,190,7,27,
46,3,45,57,8,38,
46,4,305,323,15,28,
46,5,573,592,23,35,
46,6,416,432,41,56,
46,7,60,115,42,96,
46,8,1041,1057,50,80,
46,9,252,276,60,85,
46,10,908,932,62,77,
46,11,808,830,74,87,
46,12,1004,1026,75,93,
46,13,7,32,76,107,
46,14,1067,1088,79,108,
46,15,118,134,80,95,
46,16,364,378,80,104,
46,17,499,517,80,95,
46,18,333,352,81,95,
46,19,601,624,81,93,
46,20,403,418,83,102,
46,21,262,298,84,112,
46,22,440,467,89,125,
46,23,532,566,90,107,
46,24,1112,1126,96,116,
46,25,581,594,97,122,
46,26,998,1014,99,127,
46,27,146,162,100,118,
46,28,504,524,103,119,
46,29,808,828,108,130,
46,30,308,330,110,148,
46,31,707,729,111,127,
46,32,527,550,113,128,
46,33,1166,1212,118,150,
46,34,608,625,130,144,
46,35,712,741,130,162,
46,36,402,426,131,148,
46,37,677,699,133,147,
46,38,131,149,134,159,
46,39,67,81,138,156,
46,40,263,303,143,169,
46,41,966,1006,145,172,
46,42,742,760,149,164,
46,43,1089,1115,149,169,
46,44,917,943,150,170,
46,45,1047,1062,152,168,
46,46,1015,1044,155,177,
46,47,42,61,158,171,
46,48,304,337,158,178,
47,0,19,47,6,17,
47,1,279,294,6,23,
47,2,179,207,8,28,
47,3,709,749,10,47,
47,4,246,270,15,74,
47,5,1042,1081,15,53,
47,6,610,624,20,40,
47,7,761,782,20,44,
47,8,552,571,22,48,
47,9,980,1240,23,249,
47,10,425,443,32,46,
47,11,511,523,32,51,
47,12,949,977,38,57,
47,13,475,509,49,204,
47,14,69,142,51,185,
47,15,512,526,54,77,
47,16,891,952,54,134,
47,17,29,46,55,72,
47,18,584,605,55,105,
47,19,1039,1055,58,76,
47,20,811,834,59,72,
47,21,1171,1192,59,76,
47,22,194,214,60,73,
47,23,558,581,61,101,
47,24,969,986,68,83,
47,25,348,368,69,89,
47,26,1192,1218,71,99,
47,27,320,336,72,87,
47,28,635,656,74,91,
47,29,658,688,75,105,
47,30,397,444,81,115,
47,31,246,274,82,105,
47,32,368,402,85,174,
47,33,7,43,87,118,
47,34,155,241,87,149,
47,35,307,356,89,132,
47,36,738,757,89,112,
47,37,511,542,94,137,
47,38,696,734,94,177,
47,39,799,813,96,118,
47,40,248,305,97,152,
47,41,19,62,100,139,
47,42,568,583,100,115,
47,43,867,887,105,144,
47,44,590,616,117,129,
47,45,947,977,118,159,
47,46,757,774,123,148,
47,47,793,814,128,174,
47,48,126,141,134,153,
47,49,548,572,139,178,
47,50,834,854,139,173,
47,51,903,921,139,178,
47,52,571,646,141,177,
47,53,145,209,142,186,
47,54,671,687,142,162,
47,55,8,63,145,180,
47,56,512,531,153,176,
47,57,349,365,154,172,
47,58,312,333,159,186,
47,59,261,279,163,179,
47,60,861,886,166,178,
47,61,589,600,192,216,
48,0,453,471,41,54,
48,1,1002,1064,45,86,
48,2,146,246,56,124,
48,3,378,687,60,167,
48,4,329,363,65,87,
48,5,682,740,66,84,
48,6,910,1193,70,133,
48,7,308,339,87,110,
48,8,24,59,99,139,
48,9,718,768,99,117,
48,10,910,967,103,158,
48,11,252,274,104,125,
48,12,879,913,105,142,
48,13,113,162,107,149,
48,14,600,632,131,162,
48,15,1076,1097,133,147,
48,16,973,991,137,150,
48,17,1019,1040,137,158,
48,18,226,241,141,161,
48,19,27,52,151,165,
48,20,1214,1238,154,196,
48,21,8,34,171,188,
48,22,1187,1214,172,219,
48,23,978,1000,229,244,
48,24,1063,1093,233,247,
49,0,0,320,3,249,
49,1,300,865,3,248,
49,2,911,1153,3,211,
49,3,299,318,5,19,
49,4,849,867,6,22,
49,5,283,298,16,38,
49,6,304,324,24,48,
49,7,1194,1209,53,72,
49,8,1104,1120,74,92,
49,9,1204,1237,90,129,
49,10,1155,1174,91,129,
49,11,1099,1117,98,115,
49,12,852,869,103,129,
49,13,510,536,141,179,
49,14,1206,1237,145,175,
49,15,688,700,199,219,
49,16,722,737,214,242,
50,0,236,262,5,19,
50,1,919,950,5,19,
50,2,1060,1088,5,19,
50,3,284,328,6,36,
50,4,517,574,6,19,
50,5,682,722,6,21,
50,6,841,878,6,31,
50,7,1027,1054,6,32,
50,8,1138,1160,6,23,
50,9,70,99,7,40,
50,10,111,148,7,25,
50,11,888,907,7,35,
50,12,1164,1183,7,25,
50,13,371,407,8,24,
50,14,462,477,20,36,
50,15,314,375,66,110,
50,16,1009,1032,68,82,
50,17,533,553,70,82,
50,18,1146,1202,74,103,
50,19,777,797,86,103,
50,20,698,715,91,105,
50,21,374,404,93,128,
50,22,69,97,98,122,
50,23,125,147,99,113,
50,24,571,588,102,121,
50,25,545,562,103,117,
50,26,483,519,104,119,
50,27,674,692,104,117,
50,28,23,62,105,150,
50,29,149,208,105,158,
50,30,234,281,106,197,
50,31,1223,1239,109,136,
50,32,462,535,114,189,
50,33,854,884,114,142,
50,34,933,974,115,142,
50,35,1029,1045,115,133,
50,36,903,927,119,140,
50,37,373,444,123,181,
50,38,982,1004,123,147,
50,39,604,628,126,168,
50,40,706,720,138,155,
50,41,521,570,139,192,
50,42,335,355,142,168,
50,43,17,45,145,156,
50,44,962,981,149,169,
50,45,160,184,156,188,
50,46,711,726,157,177,
50,47,444,463,168,191,
50,48,219,240,177,191,
50,49,514,545,199,238,
50,50,394,424,203,246,
50,51,371,389,208,240,
50,52,105,150,209,240,
50,53,309,340,211,245,
50,54,442,458,212,227,
51,0,1,763,5,248,
51,1,152,176,6,18,
51,2,301,349,6,33,
51,3,4,20,7,32,
51,4,756,784,7,16,
51,5,895,930,7,17,
51,6,1058,1090,7,21,
51,7,1108,1123,7,27,
51,8,246,263,8,37,
51,9,1033,1057,8,24,
51,10,944,1239,17,218,
51,11,943,961,29,64,
51,12,1136,1165,29,69,
51,13,1063,1091,61,79,
51,14,787,903,65,183,
51,15,912,933,132,186,
51,16,781,798,136,159,
51,17,395,415,217,236,
51,18,202,217,219,245,
52,0,4,70,4,51,
52,1,327,413,4,53,
52,2,413,506,4,56,
52,3,679,774,4,42,
52,4,1016,1055,4,37,
52,5,1100,1159,4,22,
52,6,148,176,5,23,
52,7,230,318,5,83,
52,8,630,681,5,71,
52,9,847,868,5,34,
52,10,873,908,5,73,
52,11,963,995,5,22,
52,12,1162,1192,5,20,
52,13,82,135,6,50,
52,14,186,206,6,22,
52,15,554,572,6,36,
52,16,577,620,6,50,
52,17,776,819,6,37,
52,18,918,953,6,35,
52,19,1215,1238,7,34,
52,20,976,1011,16,69,
52,21,1090,1124,23,57,
52,22,1172,1225,23,65,
52,23,8,292,24,185,
52,24,619,637,33,73,
52,25,949,970,40,56,
52,26,298,316,41,66,
52,27,843,864,41,57,
52,28,767,809,43,78,
52,29,1005,1028,47,78,
52,30,419,488,49,96,
52,31,9,27,53,83,
52,32,850,872,58,80,
52,33,1106,1124,59,82,
52,34,103,121,60,77,
52,35,1042,1081,60,92,
52,36,355,381,68,86,
52,37,593,609,85,103,
52,38,779,804,97,112,
52,39,827,1041,98,147,
52,40,1135,1162,115,138,
52,41,40,68,118,147,
52,42,762,783,120,139,
52,43,416,435,121,138,
52,44,649,668,121,146,
52,45,358,382,124,146,
52,46,470,484,125,144,
52,47,233,269,126,148,
52,48,185,201,128,146,
52,49,1157,1217,132,210,
52,50,966,989,137,151,
52,51,1080,1097,140,176,
52,52,679,693,155,175,
52,53,1023,1042,161,174,
52,54,1134,1153,161,186,
52,55,743,761,162,176,
52,56,308,325,164,181,
52,57,123,143,167,186,
52,58,859,877,167,187,
52,59,773,790,205,224,
52,60,24,48,217,229,
52,61,709,740,217,232,
52,62,101,138,223,244,
52,63,880,954,226,242,
53,0,462,477,5,22,
53,1,1094,1124,5,18,
53,2,90,109,6,21,
53,3,724,749,11,29,
53,4,1144,1163,11,28,
53,5,735,751,36,56,
53,6,817,838,50,71,
53,7,163,181,56,83,
53,8,542,564,61,85,
53,9,843,859,63,78,
53,10,1010,1032,66,77,
53,11,977,1000,67,93,
53,12,7,22,71,98,
53,13,766,796,83,108,
53,14,582,610,85,108,
53,15,115,153,86,102,
53,16,85,101,87,102,
53,17,687,724,90,115,
53,18,1109,1126,90,107,
53,19,1216,1232,91,107,
53,20,1033,1054,92,115,
53,21,11,59,95,142,
53,22,1196,1212,103,135,
53,23,172,187,106,121,
53,24,117,134,111,125,
53,25,647,673,111,127,
53,26,556,610,113,136,
53,27,686,752,116,150,
53,28,61,89,117,132,
53,29,429,452,118,140,
53,30,769,785,120,139,
53,31,116,145,130,155,
53,32,210,229,131,157,
53,33,1090,1135,131,156,
53,34,279,292,157,179,
54,0,27,87,6,32,
54,1,169,199,6,22,
54,2,320,338,7,23,
54,3,365,396,7,19,
54,4,621,641,7,21,
54,5,95,113,8,27,
54,6,283,299,11,32,
54,7,1084,1109,27,55,
54,8,735,770,68,92,
54,9,211,257,77,114,
54,10,1184,1207,79,94,
54,11,514,530,80,99,
54,12,379,391,101,127,
54,13,1003,1242,102,192,
54,14,75,101,106,121,
54,15,50,200,119,168,
54,16,405,497,124,152,
54,17,458,482,151,165,
54,18,798,814,157,172,
54,19,112,161,170,192,
54,20,1129,1181,206,231,
54,21,451,499,208,230,
54,22,1224,1240,212,233,
54,23,403,432,225,241,
54,24,1053,1108,225,241,
54,25,371,398,226,240,
55,0,898,920,6,18,
55,1,32,55,7,20,
55,2,304,327,11,22,
55,3,6,21,15,33,
55,4,56,82,25,42,
55,5,1149,1178,35,64,
55,6,454,764,36,200,
55,7,1060,1243,46,148,
55,8,315,362,52,105,
55,9,0,153,54,127,
55,10,801,858,56,116,
55,11,879,957,57,114,
55,12,404,455,65,113,
55,13,238,290,69,114,
55,14,988,1035,72,121,
55,15,945,1061,113,177,
55,16,1053,1082,115,128,
55,17,133,168,118,138,
55,18,1209,1239,119,177,
55,19,451,473,125,153,
